               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,            0.021944,            0.035006,                   0,               0.501,               0.575,             0.47771,             0.19029,            0.031421,            0.028191,                   0,           0.0089671,           0.0089671,           0.0089671
                 130,            0.019858,            0.034331,                   0,             0.64269,              0.7875,              0.7429,             0.40431,            0.022993,            0.024393,                   0,           0.0089433,           0.0089433,           0.0089433
                 131,            0.019594,             0.03527,                   0,             0.73116,              0.7875,             0.79545,             0.49321,            0.021139,            0.024432,                   0,           0.0089196,           0.0089196,           0.0089196
                 132,            0.021833,            0.036261,                   0,             0.76257,             0.68253,              0.8106,             0.38546,            0.024008,            0.024646,                   0,           0.0088958,           0.0088958,           0.0088958
                 133,            0.022418,            0.034415,                   0,              0.5505,             0.75013,             0.69169,             0.33049,            0.027545,            0.022179,                   0,            0.008872,            0.008872,            0.008872
                 134,            0.020644,            0.032798,                   0,             0.52771,              0.8875,             0.66314,             0.39586,            0.021138,            0.022926,                   0,           0.0088482,           0.0088482,           0.0088482
                 135,            0.021027,            0.034262,                   0,             0.61648,               0.825,             0.80639,             0.46538,            0.023187,              0.0231,                   0,           0.0088245,           0.0088245,           0.0088245
                 136,            0.019729,            0.036445,                   0,             0.79469,             0.77413,             0.80664,             0.47997,             0.02068,            0.027527,                   0,           0.0088007,           0.0088007,           0.0088007
                 137,            0.019589,             0.03434,                   0,             0.53411,              0.7625,             0.68128,             0.43122,            0.019618,             0.02459,                   0,           0.0087769,           0.0087769,           0.0087769
                 138,            0.020313,            0.035659,                   0,             0.69848,             0.75288,             0.77961,             0.35528,            0.022269,             0.02748,                   0,           0.0087532,           0.0087532,           0.0087532
                 139,            0.018955,            0.034252,                   0,             0.65109,                0.75,              0.6762,             0.34632,            0.022513,            0.027077,                   0,           0.0087294,           0.0087294,           0.0087294
