               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.018572,            0.032648,                   0,             0.45839,               0.875,             0.49543,             0.27747,            0.020685,            0.023993,                   0,           0.0092762,           0.0092762,           0.0092762
                 117,            0.017125,            0.032159,                   0,             0.72957,             0.84309,              0.8649,             0.54678,            0.020986,            0.019444,                   0,           0.0092524,           0.0092524,           0.0092524
                 118,             0.01864,            0.031704,                   0,             0.49553,                0.85,             0.58237,             0.35132,            0.018661,            0.025005,                   0,           0.0092286,           0.0092286,           0.0092286
                 119,            0.017977,             0.03261,                   0,             0.55025,               0.875,              0.6181,             0.38974,            0.018409,            0.022416,                   0,           0.0092048,           0.0092048,           0.0092048
                 120,            0.017093,            0.033125,                   0,             0.54063,               0.775,             0.64331,             0.35605,            0.020811,            0.026926,                   0,           0.0091811,           0.0091811,           0.0091811
                 121,            0.018043,             0.03304,                   0,             0.61269,               0.875,             0.67181,             0.37285,            0.018429,            0.021811,                   0,           0.0091573,           0.0091573,           0.0091573
                 122,            0.017795,            0.032191,                   0,             0.54467,              0.8625,             0.72061,             0.39202,            0.018221,            0.024128,                   0,           0.0091335,           0.0091335,           0.0091335
                 123,            0.017688,             0.03386,                   0,              0.5498,                 0.9,             0.68396,             0.42028,             0.01873,            0.024907,                   0,           0.0091097,           0.0091097,           0.0091097
                 124,            0.018341,            0.031861,                   0,             0.53599,             0.90966,             0.59847,             0.31085,            0.021012,            0.026017,                   0,            0.009086,            0.009086,            0.009086
                 125,            0.017495,            0.032959,                   0,             0.58683,               0.925,             0.70178,             0.40866,            0.018322,            0.022736,                   0,           0.0090622,           0.0090622,           0.0090622
                 126,            0.016549,            0.030926,                   0,             0.57873,              0.8758,             0.57566,             0.36042,            0.017991,            0.022278,                   0,           0.0090384,           0.0090384,           0.0090384
                 127,            0.017422,            0.033099,                   0,             0.54024,             0.91067,              0.6875,             0.43088,            0.019037,            0.020187,                   0,           0.0090147,           0.0090147,           0.0090147
                 128,            0.018233,            0.032942,                   0,             0.56878,               0.875,              0.6673,              0.3975,            0.018504,            0.022649,                   0,           0.0089909,           0.0089909,           0.0089909
                 129,            0.018883,            0.032291,                   0,             0.47774,               0.825,             0.52544,             0.31575,            0.018548,            0.023373,                   0,           0.0089671,           0.0089671,           0.0089671
                 130,             0.01649,            0.031488,                   0,             0.54677,              0.8875,             0.68611,             0.40586,            0.019046,            0.020843,                   0,           0.0089433,           0.0089433,           0.0089433
                 131,            0.017177,            0.032959,                   0,             0.59438,             0.80599,             0.65206,             0.42102,            0.017074,             0.02495,                   0,           0.0089196,           0.0089196,           0.0089196
                 132,             0.01839,            0.033535,                   0,             0.63842,              0.8125,             0.73282,             0.47354,             0.01786,            0.021468,                   0,           0.0088958,           0.0088958,           0.0088958
                 133,             0.02065,            0.031325,                   0,             0.59779,             0.83602,              0.6109,             0.36334,            0.024265,             0.02025,                   0,            0.008872,            0.008872,            0.008872
                 134,            0.018615,            0.030573,                   0,             0.68149,               0.775,             0.79568,             0.43526,            0.019029,            0.023357,                   0,           0.0088482,           0.0088482,           0.0088482
                 135,            0.018186,            0.031357,                   0,             0.56336,             0.75802,             0.68054,             0.41984,            0.020733,            0.021642,                   0,           0.0088245,           0.0088245,           0.0088245
                 136,            0.016687,            0.033619,                   0,             0.57959,              0.7875,             0.67062,             0.40304,            0.019959,            0.026776,                   0,           0.0088007,           0.0088007,           0.0088007
                 137,            0.016539,            0.031614,                   0,             0.56616,                 0.9,             0.63303,             0.39729,            0.017615,            0.022914,                   0,           0.0087769,           0.0087769,           0.0087769
                 138,            0.016599,            0.032531,                   0,             0.60913,               0.875,             0.76297,             0.46369,            0.020028,            0.020657,                   0,           0.0087532,           0.0087532,           0.0087532
                 139,             0.01629,            0.031202,                   0,             0.52063,              0.8125,             0.60483,             0.40365,            0.018595,            0.024262,                   0,           0.0087294,           0.0087294,           0.0087294
                 140,            0.017803,            0.031659,                   0,              0.7788,             0.83622,             0.89395,             0.61963,            0.018123,             0.01993,                   0,           0.0087056,           0.0087056,           0.0087056
                 141,            0.017232,             0.03051,                   0,             0.57109,              0.9375,              0.6891,             0.41151,             0.01646,            0.021294,                   0,           0.0086818,           0.0086818,           0.0086818
                 142,            0.017676,            0.033177,                   0,             0.56649,               0.875,             0.65992,             0.41334,            0.016531,            0.021337,                   0,           0.0086581,           0.0086581,           0.0086581
                 143,             0.01758,            0.033638,                   0,             0.69483,               0.725,             0.74985,             0.48768,             0.01817,             0.02391,                   0,           0.0086343,           0.0086343,           0.0086343
                 144,            0.017694,            0.032047,                   0,             0.74147,             0.78874,             0.82202,             0.47922,            0.018754,            0.022756,                   0,           0.0086105,           0.0086105,           0.0086105
                 145,            0.017061,            0.032562,                   0,             0.57698,                 0.8,             0.68896,             0.41491,            0.018234,            0.022021,                   0,           0.0085867,           0.0085867,           0.0085867
                 146,             0.01634,            0.032008,                   0,             0.54746,             0.84685,             0.66188,             0.41178,            0.017314,            0.022705,                   0,            0.008563,            0.008563,            0.008563
                 147,            0.015946,            0.031835,                   0,              0.5322,               0.825,             0.63499,             0.38578,            0.017602,             0.02348,                   0,           0.0085392,           0.0085392,           0.0085392
                 148,             0.01615,            0.031412,                   0,             0.56018,              0.8125,             0.70678,             0.45811,             0.01765,            0.023464,                   0,           0.0085154,           0.0085154,           0.0085154
                 149,            0.017375,            0.031407,                   0,             0.52822,             0.86772,             0.57053,             0.32382,            0.017963,            0.022116,                   0,           0.0084917,           0.0084917,           0.0084917
                 150,            0.016572,             0.03095,                   0,             0.67838,             0.89647,             0.80384,             0.49192,            0.017259,            0.019677,                   0,           0.0084679,           0.0084679,           0.0084679
                 151,            0.017654,            0.031707,                   0,             0.67915,                0.85,              0.8077,             0.53031,            0.016049,            0.021792,                   0,           0.0084441,           0.0084441,           0.0084441
                 152,            0.018018,            0.030817,                   0,             0.59068,              0.8875,             0.70138,             0.48009,            0.017642,            0.020701,                   0,           0.0084203,           0.0084203,           0.0084203
                 153,            0.016402,            0.030976,                   0,             0.55175,              0.9125,             0.62391,             0.38611,            0.019719,             0.02261,                   0,           0.0083966,           0.0083966,           0.0083966
                 154,             0.01657,            0.030323,                   0,             0.53609,              0.9125,             0.60568,             0.32972,            0.022405,            0.021918,                   0,           0.0083728,           0.0083728,           0.0083728
                 155,            0.015995,             0.03187,                   0,             0.58366,             0.87618,             0.76329,             0.50351,             0.01627,            0.020163,                   0,            0.008349,            0.008349,            0.008349
                 156,            0.016026,            0.034056,                   0,             0.54317,               0.875,             0.67094,             0.39219,            0.017029,            0.021108,                   0,           0.0083252,           0.0083252,           0.0083252
                 157,            0.016588,            0.031695,                   0,              0.5904,               0.875,             0.72085,             0.44782,            0.016392,            0.023124,                   0,           0.0083015,           0.0083015,           0.0083015
                 158,            0.016149,            0.031063,                   0,             0.55907,              0.8875,             0.70412,             0.44789,             0.01942,            0.021887,                   0,           0.0082777,           0.0082777,           0.0082777
                 159,            0.016518,             0.03338,                   0,             0.68555,             0.87209,             0.81143,             0.55157,            0.018702,            0.019566,                   0,           0.0082539,           0.0082539,           0.0082539
