               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.020142,            0.016819,                   0,             0.99915,                   1,               0.995,             0.88916,            0.012178,           0.0095262,                   0,            0.010322,            0.010322,            0.010322
                  73,             0.01943,            0.016617,                   0,             0.99914,                   1,               0.995,             0.84811,            0.014787,           0.0084886,                   0,            0.010298,            0.010298,            0.010298
                  74,            0.021462,             0.01702,                   0,             0.99916,                   1,               0.995,             0.77205,            0.014781,            0.008623,                   0,            0.010275,            0.010275,            0.010275
                  75,            0.020598,            0.016446,                   0,             0.99924,                   1,               0.995,             0.76033,            0.013627,           0.0084511,                   0,            0.010251,            0.010251,            0.010251
                  76,            0.020063,            0.016781,                   0,             0.99925,                   1,               0.995,             0.86912,            0.012417,           0.0082989,                   0,            0.010227,            0.010227,            0.010227
                  77,            0.019577,            0.016783,                   0,             0.99922,                   1,               0.995,             0.73721,            0.016305,           0.0084432,                   0,            0.010203,            0.010203,            0.010203
                  78,            0.018374,            0.016697,                   0,             0.99919,                   1,               0.995,             0.91334,            0.015315,           0.0071802,                   0,             0.01018,             0.01018,             0.01018
                  79,             0.02058,            0.015745,                   0,             0.99928,                   1,               0.995,             0.73539,            0.013096,           0.0073235,                   0,            0.010156,            0.010156,            0.010156
                  80,            0.017918,            0.017113,                   0,             0.99922,                   1,               0.995,             0.89738,            0.010626,           0.0083186,                   0,            0.010132,            0.010132,            0.010132
                  81,            0.016792,            0.018475,                   0,             0.99921,                   1,               0.995,             0.90644,            0.011928,           0.0080163,                   0,            0.010108,            0.010108,            0.010108
                  82,            0.019248,            0.016414,                   0,             0.99924,                   1,               0.995,             0.69718,            0.017114,           0.0080163,                   0,            0.010084,            0.010084,            0.010084
                  83,            0.019263,            0.015655,                   0,             0.99926,                   1,               0.995,             0.87055,              0.0136,           0.0076309,                   0,            0.010061,            0.010061,            0.010061
